img,is_face,coefficient
58113.jpeg,1,0.9919
58115.jpeg,1,0.9970
58116.jpeg,1,0.9933
58117.jpeg,0,0.0
58119.jpeg,1,0.9994
5812.jpeg,1,0.9976
58120.jpeg,0,0.0
58121.jpeg,1,0.9997
58122.jpeg,1,0.9866
58123.jpeg,1,0.9930
58124.jpeg,1,0.6083
58125.jpeg,1,0.9998
58127.jpeg,1,0.9997
58128.jpeg,1,0.9972
58129.jpeg,1,0.9997
5813.jpeg,1,0.9671
58131.jpeg,1,0.9828
58132.jpeg,1,0.9994
58133.jpeg,1,0.9999
58134.jpeg,1,0.9848
58136.jpeg,1,0.9996
58137.jpeg,1,0.9986
5814.jpeg,1,0.9998
58141.jpeg,1,0.9995
58142.jpeg,1,0.9938
58143.jpeg,1,0.9995
58144.jpeg,1,0.9961
58145.jpeg,1,0.9996
58146.jpeg,1,0.9710
58147.jpeg,0,0.0
58148.jpeg,1,0.9238
58150.jpeg,1,0.9976
58151.jpeg,1,0.9980
58152.jpeg,1,0.9970
58155.jpeg,1,0.9986
58156.jpeg,1,0.9927
58157.jpeg,0,0.0
58158.jpeg,1,0.9996
58159.jpeg,1,0.9960
5816.jpeg,1,0.9965
58160.jpeg,1,0.9880
58161.jpeg,1,0.9969
58162.jpeg,1,0.9840
58163.jpeg,1,0.9972
58164.jpeg,1,0.9988
58165.jpeg,1,0.7982
58166.jpeg,1,0.8574
58167.jpeg,1,0.9998
58168.jpeg,0,0.0
58169.jpeg,1,0.9943
5817.jpeg,1,0.9998
58170.jpeg,1,0.9983
58171.jpeg,1,0.9995
58172.jpeg,1,0.9915
58173.jpeg,1,0.9973
58174.jpeg,1,0.9971
58175.jpeg,1,0.9990
58177.jpeg,1,0.9124
58179.jpeg,1,0.9997
5818.jpeg,1,0.9603
58181.jpeg,1,0.9999
58182.jpeg,1,0.9994
58183.jpeg,1,0.9986
58184.jpeg,1,0.9987
58185.jpeg,1,0.9996
58186.jpeg,1,0.9996
58187.jpeg,1,0.9995
58188.jpeg,1,0.9977
58189.jpeg,1,0.9927
58190.jpeg,0,0.0
58192.jpeg,1,0.9982
58193.jpeg,1,0.9987
58194.jpeg,1,0.9974
58195.jpeg,1,0.9999
58196.jpeg,1,0.9997
58197.jpeg,1,0.9963
58199.jpeg,1,0.9998
58205.jpeg,1,0.9347
58208.jpeg,1,0.9985
58209.jpeg,1,0.9922
5821.jpeg,1,0.9999
58211.jpeg,1,0.9998
58215.jpeg,1,0.9169
58216.jpeg,1,0.9999
58217.jpeg,1,0.9998
58218.jpeg,1,0.9977
58219.jpeg,1,0.9961
5822.jpeg,1,0.9998
58220.jpeg,1,0.9989
58221.jpeg,1,0.9999
58222.jpeg,1,0.9997
58223.jpeg,1,0.9953
58224.jpeg,1,0.9988
58225.jpeg,1,0.9997
58228.jpeg,1,0.9949
58229.jpeg,1,0.9997
5823.jpeg,1,0.9986
58230.jpeg,0,0.0
58231.jpeg,1,0.9890
58232.jpeg,1,0.9976
58234.jpeg,1,0.9937
58236.jpeg,1,0.9937
58237.jpeg,1,0.9968
58238.jpeg,1,0.9924
58239.jpeg,1,0.9965
5824.jpeg,1,0.9939
58240.jpeg,1,0.9994
58241.jpeg,1,0.9993
58242.jpeg,1,0.9996
58243.jpeg,1,0.9994
58244.jpeg,1,0.9999
58245.jpeg,1,0.9988
58246.jpeg,0,0.0
58247.jpeg,1,0.9920
58248.jpeg,1,0.9990
5825.jpeg,1,0.9998
58250.jpeg,1,0.9996
58251.jpeg,1,0.9949
58253.jpeg,1,0.9998
58254.jpeg,1,0.9997
58256.jpeg,1,0.9972
58257.jpeg,1,0.9978
58259.jpeg,1,0.9981
58263.jpeg,1,0.9997
58265.jpeg,1,0.9689
58266.jpeg,1,0.9985
58268.jpeg,1,0.9986
58269.jpeg,1,0.9985
5827.jpeg,1,0.9997
58270.jpeg,1,0.9929
58271.jpeg,1,0.9966
58275.jpeg,1,0.9986
58276.jpeg,1,0.9987
58277.jpeg,1,0.9945
58278.jpeg,1,0.9992
5828.jpeg,1,0.9922
58280.jpeg,1,0.8072
58281.jpeg,1,0.9912
58282.jpeg,1,0.9982
58283.jpeg,1,0.9982
58284.jpeg,0,0.0
58285.jpeg,1,0.9981
58286.jpeg,1,0.9990
58288.jpeg,1,0.9969
58289.jpeg,1,0.7942
5829.jpeg,1,0.9972
58291.jpeg,1,0.6261
58292.jpeg,1,0.9976
58293.jpeg,1,0.9413
58294.jpeg,1,0.9654
58295.jpeg,1,0.9994
58297.jpeg,1,0.9964
58298.jpeg,1,0.9971
583.jpeg,1,0.7636
58300.jpeg,1,0.9996
58302.jpeg,1,0.8350
58303.jpeg,1,0.9944
58304.jpeg,1,0.9998
58306.jpeg,1,0.9995
58307.jpeg,1,0.9906
58308.jpeg,0,0.0
58309.jpeg,1,0.9974
58310.jpeg,1,0.9990
58311.jpeg,1,0.9849
58312.jpeg,1,0.9975
58314.jpeg,1,0.9997
58315.jpeg,1,0.9996
58316.jpeg,1,0.9998
58317.jpeg,1,0.9995
58318.jpeg,1,0.9997
58319.jpeg,1,0.7673
5832.jpeg,1,0.9996
58320.jpeg,1,0.9993
58321.jpeg,1,0.9972
58322.jpeg,1,0.9999
58323.jpeg,1,0.9996
58325.jpeg,1,0.9998
58326.jpeg,1,1.0000
58327.jpeg,1,0.9997
58328.jpeg,1,0.9991
5833.jpeg,1,0.9998
58330.jpeg,1,0.9999
58331.jpeg,0,0.0
58332.jpeg,1,0.9995
58334.jpeg,1,0.9992
58335.jpeg,1,0.9972
58336.jpeg,1,0.9922
58337.jpeg,1,0.9952
58338.jpeg,1,0.9949
5834.jpeg,0,0.0
58340.jpeg,1,0.9998
58341.jpeg,1,0.9663
58345.jpeg,1,0.9948
58346.jpeg,1,0.9998
58347.jpeg,0,0.0
58349.jpeg,1,0.9998
5835.jpeg,1,0.9918
58350.jpeg,1,0.9984
58351.jpeg,1,0.9981
58352.jpeg,1,0.9989
58354.jpeg,1,0.9962
58355.jpeg,1,0.9995
58356.jpeg,1,0.9999
58357.jpeg,1,0.9993
58358.jpeg,0,0.0
58359.jpeg,1,0.9947
5836.jpeg,1,0.9610
58360.jpeg,1,0.9997
58364.jpeg,1,0.9959
58365.jpeg,1,0.9985
58366.jpeg,1,0.9963
58367.jpeg,1,0.9964
58369.jpeg,1,0.9987
58370.jpeg,1,0.9980
58371.jpeg,1,0.9994
58372.jpeg,1,0.9502
58373.jpeg,1,0.9964
58374.jpeg,1,0.9977
58375.jpeg,1,0.9889
58378.jpeg,1,0.9426
5838.jpeg,1,0.9999
58380.jpeg,1,0.9961
58382.jpeg,0,0.0
58383.jpeg,1,0.9998
58384.jpeg,1,0.9914
58385.jpeg,1,0.9975
58386.jpeg,1,0.9990
58388.jpeg,1,0.9996
58389.jpeg,1,0.9863
58390.jpeg,1,0.9995
58391.jpeg,1,0.9995
58392.jpeg,1,0.9935
58393.jpeg,1,0.9993
58394.jpeg,1,0.9950
58395.jpeg,1,0.9882
58396.jpeg,1,0.9997
58397.jpeg,1,0.9979
58398.jpeg,1,0.6934
584.jpeg,1,0.9892
5840.jpeg,1,0.9982
58400.jpeg,1,0.9996
58401.jpeg,1,0.9998
58402.jpeg,1,0.9148
58403.jpeg,1,0.9977
58404.jpeg,1,0.8323
58405.jpeg,1,0.9999
58406.jpeg,1,0.9523
58407.jpeg,1,0.9997
58408.jpeg,1,0.9994
58409.jpeg,1,0.9997
5841.jpeg,1,0.6531
58410.jpeg,1,0.9981
58411.jpeg,1,0.9581
58412.jpeg,1,0.9947
58415.jpeg,1,0.9998
58416.jpeg,1,0.9993
58417.jpeg,1,0.9999
58418.jpeg,1,0.9998
58420.jpeg,1,0.9972
58421.jpeg,1,0.9990
58422.jpeg,1,0.9119
58423.jpeg,1,0.9974
58424.jpeg,1,0.9964
58425.jpeg,1,0.9988
58427.jpeg,1,0.9968
58428.jpeg,1,0.9952
58429.jpeg,1,0.9812
58430.jpeg,1,0.9996
58431.jpeg,1,0.9997
58432.jpeg,1,0.9958
58434.jpeg,1,0.9976
58436.jpeg,1,0.9988
58437.jpeg,1,0.9998
58438.jpeg,1,0.9954
58440.jpeg,0,0.0
58442.jpeg,1,0.9997
58443.jpeg,1,0.9978
58444.jpeg,1,0.9917
58445.jpeg,1,0.9063
58446.jpeg,1,0.8959
58447.jpeg,1,0.5748
58448.jpeg,1,0.9997
58449.jpeg,1,0.9997
5845.jpeg,1,0.9984
58452.jpeg,0,0.0
58454.jpeg,1,0.9990
58455.jpeg,1,0.9998
58456.jpeg,1,0.9688
58457.jpeg,1,0.9936
58459.jpeg,1,0.9969
5846.jpeg,1,0.6041
58461.jpeg,1,0.9074
58462.jpeg,1,0.9954
58463.jpeg,1,0.9984
58464.jpeg,1,0.8854
58465.jpeg,1,0.9894
58466.jpeg,0,0.0
58467.jpeg,1,0.9950
58469.jpeg,1,0.9997
5847.jpeg,1,0.9946
58471.jpeg,1,0.9972
58472.jpeg,1,0.9544
58473.jpeg,1,0.9984
58476.jpeg,1,0.9974
58477.jpeg,0,0.0
58478.jpeg,1,0.9988
58479.jpeg,1,0.9989
58480.jpeg,1,0.9980
58481.jpeg,0,0.0
58482.jpeg,1,0.9996
58486.jpeg,1,0.9968
58487.jpeg,1,0.9998
58488.jpeg,1,0.9998
58489.jpeg,1,0.9517
5849.jpeg,1,0.9959
58490.jpeg,1,0.9391
58491.jpeg,1,0.8381
58492.jpeg,1,0.9972
58493.jpeg,1,0.9990
58494.jpeg,1,0.9995
58496.jpeg,1,0.9996
58497.jpeg,1,0.9539
58499.jpeg,1,0.9998
5850.jpeg,1,0.9974
58501.jpeg,1,0.9862
58503.jpeg,1,0.9998
58504.jpeg,1,0.9996
58507.jpeg,1,0.9997
58508.jpeg,1,0.9995
58509.jpeg,1,0.9996
5851.jpeg,1,0.9954
58510.jpeg,1,0.9981
58512.jpeg,1,0.9999
58513.jpeg,1,0.9424
58514.jpeg,1,0.9894
58515.jpeg,1,0.9961
58516.jpeg,1,0.9926
58517.jpeg,1,0.9970
58518.jpeg,1,0.9999
5852.jpeg,1,0.9951
58521.jpeg,1,0.9974
58522.jpeg,1,0.9963
58523.jpeg,1,0.9994
58525.jpeg,1,0.6260
58527.jpeg,1,0.9936
58528.jpeg,1,0.9572
58529.jpeg,1,0.9976
58530.jpeg,1,0.9139
58532.jpeg,1,0.9963
58533.jpeg,1,0.9993
58534.jpeg,1,0.9984
58535.jpeg,1,0.9985
58536.jpeg,1,0.9996
58537.jpeg,1,0.9999
58539.jpeg,1,0.9991
5854.jpeg,1,0.9991
58541.jpeg,1,0.9974
58544.jpeg,0,0.0
58547.jpeg,0,0.0
58548.jpeg,1,0.9946
58549.jpeg,1,0.9912
5855.jpeg,1,0.9994
58550.jpeg,1,0.9990
58552.jpeg,1,0.9552
58553.jpeg,1,0.9986
58554.jpeg,1,0.9953
58556.jpeg,1,0.9993
58557.jpeg,1,0.9998
58558.jpeg,1,0.9996
58559.jpeg,1,0.9523
5856.jpeg,1,0.9997
58564.jpeg,1,0.9998
58565.jpeg,1,0.9948
58566.jpeg,1,0.9914
58567.jpeg,1,0.9997
58568.jpeg,1,0.9997
5857.jpeg,1,0.9966
58570.jpeg,1,0.9965
58571.jpeg,1,0.9964
58572.jpeg,1,0.9998
58574.jpeg,1,0.9929
58575.jpeg,1,0.9976
58576.jpeg,1,0.9990
58579.jpeg,1,0.9987
5858.jpeg,0,0.0
58580.jpeg,1,0.9996
58581.jpeg,0,0.0
58582.jpeg,1,0.9978
58583.jpeg,0,0.0
58585.jpeg,1,0.9989
58586.jpeg,1,0.9974
58587.jpeg,1,0.9998
58589.jpeg,1,0.9971
5859.jpeg,1,0.9998
58590.jpeg,1,0.9857
58592.jpeg,1,0.9995
58593.jpeg,1,0.9996
58594.jpeg,1,0.9965
58595.jpeg,0,0.0
58596.jpeg,1,0.9962
58597.jpeg,1,0.9983
58599.jpeg,1,0.9995
586.jpeg,1,0.9990
5860.jpeg,0,0.0
58600.jpeg,1,0.9999
58601.jpeg,1,0.9992
58602.jpeg,1,0.9106
58603.jpeg,1,0.9914
58604.jpeg,1,0.9562
58605.jpeg,1,0.9997
58607.jpeg,1,0.9988
58608.jpeg,1,0.9986
58609.jpeg,1,0.9970
5861.jpeg,1,0.9984
58610.jpeg,1,0.9965
58611.jpeg,1,0.9996
58612.jpeg,1,0.9962
58613.jpeg,1,0.9975
58615.jpeg,1,0.9912
58616.jpeg,1,0.9953
58618.jpeg,0,0.0
58619.jpeg,1,0.9995
5862.jpeg,1,0.9969
58620.jpeg,1,0.9938
58621.jpeg,1,0.9906
58622.jpeg,1,0.9991
58623.jpeg,1,0.9952
58624.jpeg,1,0.9970
58625.jpeg,1,0.9939
58626.jpeg,1,0.9973
58627.jpeg,1,0.9990
58628.jpeg,1,0.9991
58629.jpeg,1,0.9991
5863.jpeg,1,0.9944
58630.jpeg,1,0.9891
58631.jpeg,1,0.9996
58632.jpeg,1,0.9996
58633.jpeg,1,0.9998
58634.jpeg,1,0.9999
58635.jpeg,1,0.9961
58636.jpeg,1,0.9976
58638.jpeg,1,0.9944
58639.jpeg,1,0.9966
58640.jpeg,1,0.9999
58642.jpeg,1,0.9992
58643.jpeg,1,0.9997
58644.jpeg,1,0.9932
58646.jpeg,1,0.9695
58647.jpeg,1,0.9993
58648.jpeg,1,0.9664
58649.jpeg,1,0.9998
58650.jpeg,1,0.9982
58651.jpeg,1,0.9983
58654.jpeg,1,0.9932
58655.jpeg,1,0.9888
58656.jpeg,1,0.9996
58657.jpeg,1,0.9997
58658.jpeg,1,0.9977
58659.jpeg,1,0.9975
5866.jpeg,1,0.5681
58660.jpeg,1,0.9992
58661.jpeg,1,0.9999
58662.jpeg,1,0.9740
58663.jpeg,1,0.9920
58664.jpeg,1,0.9972
58665.jpeg,1,0.9997
58666.jpeg,1,0.7196
58667.jpeg,1,0.9868
58668.jpeg,1,0.9991
58669.jpeg,1,0.9945
5867.jpeg,0,0.0
58671.jpeg,1,0.9953
58672.jpeg,1,0.9946
58673.jpeg,0,0.0
58674.jpeg,1,0.9973
58675.jpeg,1,0.9964
58676.jpeg,1,0.9996
58678.jpeg,1,0.9970
58680.jpeg,1,0.9954
58681.jpeg,1,0.9998
58682.jpeg,1,0.9773
58683.jpeg,1,0.9087
58684.jpeg,1,0.9945
58685.jpeg,1,0.9970
58687.jpeg,1,0.9992
58688.jpeg,1,0.9992
58689.jpeg,1,0.9831
58690.jpeg,1,0.9994
58693.jpeg,1,0.9999
58694.jpeg,1,0.9992
58695.jpeg,1,0.9950
58696.jpeg,1,0.9994
58697.jpeg,1,0.9998
58698.jpeg,1,0.9927
587.jpeg,1,0.9997
58700.jpeg,1,0.9876
58701.jpeg,1,0.9996
58705.jpeg,1,0.9863
58706.jpeg,1,0.9951
58707.jpeg,1,0.9997
58708.jpeg,1,0.9992
58709.jpeg,1,0.9957
5871.jpeg,1,0.9986
58711.jpeg,1,0.9986
58712.jpeg,1,0.9996
58713.jpeg,1,0.9931
58714.jpeg,1,0.9998
58715.jpeg,1,0.9965
58717.jpeg,1,0.9868
58718.jpeg,1,0.9979
58720.jpeg,1,0.9979
58721.jpeg,1,0.9986
58722.jpeg,1,0.9994
58724.jpeg,1,0.9996
58725.jpeg,1,0.9995
58726.jpeg,1,0.9997
58727.jpeg,1,0.9931
58728.jpeg,1,0.9941
58729.jpeg,1,0.9996
5873.jpeg,1,0.9963
58731.jpeg,1,0.9990
58732.jpeg,1,0.9798
58733.jpeg,1,0.8951
58734.jpeg,1,0.9373
58735.jpeg,1,0.8833
58738.jpeg,1,0.9000
58739.jpeg,1,0.9876
5874.jpeg,0,0.0
58740.jpeg,1,0.9929
58741.jpeg,1,0.9999
58742.jpeg,1,0.9997
58743.jpeg,1,0.9997
58744.jpeg,1,0.9926
58745.jpeg,1,0.9919
58746.jpeg,1,0.9997
58748.jpeg,1,0.9962
58749.jpeg,1,0.9997
5875.jpeg,1,0.9983
58751.jpeg,1,0.9999
58752.jpeg,1,0.9990
58753.jpeg,1,0.9999
58754.jpeg,1,0.9015
58755.jpeg,1,0.9916
58756.jpeg,1,0.9992
58757.jpeg,1,0.9972
58758.jpeg,1,0.6210
58759.jpeg,1,0.9997
5876.jpeg,1,0.9991
58760.jpeg,1,0.9962
58761.jpeg,1,0.9989
58762.jpeg,1,0.9959
58766.jpeg,1,0.9990
58767.jpeg,0,0.0
58768.jpeg,1,0.9350
5877.jpeg,1,0.9819
58770.jpeg,0,0.0
58771.jpeg,1,0.9969
58772.jpeg,1,0.9994
58773.jpeg,1,0.9989
58774.jpeg,1,0.9993
58775.jpeg,1,0.9994
58776.jpeg,1,0.9985
58777.jpeg,1,0.9997
5878.jpeg,1,0.9993
58780.jpeg,0,0.0
58781.jpeg,1,0.9997
58782.jpeg,1,0.9998
58784.jpeg,1,0.9861
58785.jpeg,1,0.6517
58787.jpeg,1,0.9928
58789.jpeg,1,0.8611
58790.jpeg,1,0.9985
58793.jpeg,1,0.8559
58794.jpeg,1,0.9685
58795.jpeg,1,0.9954
58796.jpeg,1,0.9983
58797.jpeg,1,0.9962
58798.jpeg,1,0.9859
58799.jpeg,1,0.9998
588.jpeg,1,0.9984
5880.jpeg,1,0.9630
58800.jpeg,1,0.9831
58801.jpeg,0,0.0
58802.jpeg,1,0.9139
58804.jpeg,1,0.9986
58805.jpeg,1,0.9923
58806.jpeg,1,0.9994
58809.jpeg,0,0.0
5881.jpeg,1,0.9868
58810.jpeg,1,0.9995
58811.jpeg,1,0.9600
58812.jpeg,1,0.9981
58813.jpeg,1,0.9933
58814.jpeg,0,0.0
58816.jpeg,1,0.9956
58819.jpeg,1,0.9987
5882.jpeg,1,0.9586
58820.jpeg,1,0.9996
58821.jpeg,1,0.9991
58822.jpeg,1,0.8352
58823.jpeg,1,0.9998
58824.jpeg,1,0.9953
58825.jpeg,1,0.9926
58826.jpeg,1,0.9934
58827.jpeg,1,0.9985
58828.jpeg,1,0.9898
5883.jpeg,1,0.9973
58831.jpeg,1,0.9991
58833.jpeg,1,0.9983
58834.jpeg,1,0.9347
58836.jpeg,1,0.9986
58838.jpeg,1,0.9985
58839.jpeg,1,0.9246
58841.jpeg,1,0.9999
58842.jpeg,1,0.9998
58843.jpeg,1,0.9950
58844.jpeg,1,0.9994
58845.jpeg,1,0.9994
58847.jpeg,1,0.8979
58849.jpeg,1,0.7925
5885.jpeg,1,0.9992
58850.jpeg,1,0.9964
58853.jpeg,1,0.9982
58854.jpeg,1,0.9988
58856.jpeg,0,0.0
58857.jpeg,1,0.9833
58858.jpeg,1,0.9981
5886.jpeg,1,0.9124
58861.jpeg,1,0.9962
58862.jpeg,1,0.9997
58863.jpeg,0,0.0
58864.jpeg,1,0.9978
58865.jpeg,1,0.9963
58866.jpeg,1,0.9997
58867.jpeg,1,0.9998
58869.jpeg,1,0.9918
58870.jpeg,1,0.9995
58871.jpeg,1,0.9960
58872.jpeg,1,0.9990
58873.jpeg,1,0.9626
58874.jpeg,1,0.9956
58875.jpeg,1,0.9999
58876.jpeg,1,0.9999
58878.jpeg,1,0.9961
58879.jpeg,1,0.9993
5888.jpeg,1,0.9975
58880.jpeg,0,0.0
58881.jpeg,1,0.9996
58882.jpeg,1,0.9952
58883.jpeg,1,0.9942
58884.jpeg,1,0.9979
58885.jpeg,1,0.9944
58886.jpeg,1,0.9983
58887.jpeg,1,0.9990
58888.jpeg,1,0.9945
58889.jpeg,1,0.9999
5889.jpeg,1,0.6249
58890.jpeg,1,0.9996
58891.jpeg,1,0.9995
58894.jpeg,0,0.0
58895.jpeg,1,0.9969
58898.jpeg,1,0.8001
58899.jpeg,1,0.9818
5890.jpeg,1,0.9633
58900.jpeg,1,0.9869
58902.jpeg,1,0.9991
58903.jpeg,1,0.9999
58904.jpeg,1,0.9766
58905.jpeg,1,0.9998
58906.jpeg,1,0.9996
58907.jpeg,0,0.0
58908.jpeg,1,0.9949
58909.jpeg,1,0.9998
5891.jpeg,1,0.9946
58910.jpeg,1,0.9980
58911.jpeg,1,0.9976
58914.jpeg,1,0.9968
58915.jpeg,1,0.9711
58917.jpeg,1,0.9978
58918.jpeg,1,0.9921
58919.jpeg,1,0.9975
58922.jpeg,1,0.9973
58925.jpeg,1,0.9799
58926.jpeg,1,0.9953
58927.jpeg,1,0.9994
58928.jpeg,1,0.9992
58929.jpeg,1,0.9996
5893.jpeg,1,0.9992
58930.jpeg,1,0.9969
58931.jpeg,1,0.9974
58932.jpeg,1,0.9991
58933.jpeg,1,0.9995
58934.jpeg,1,0.9843
58936.jpeg,1,0.9994
58937.jpeg,1,0.9989
58938.jpeg,1,0.9995
58939.jpeg,0,0.0
5894.jpeg,0,0.0
58940.jpeg,1,0.9997
58942.jpeg,0,0.0
58944.jpeg,1,0.9997
58945.jpeg,0,0.0
58947.jpeg,1,0.9897
58948.jpeg,0,0.0
5895.jpeg,0,0.0
58950.jpeg,1,0.9965
58951.jpeg,1,0.9992
58952.jpeg,1,0.9957
58953.jpeg,1,0.9729
58955.jpeg,1,0.9452
58956.jpeg,1,0.9833
58957.jpeg,1,0.9715
58958.jpeg,1,0.9982
5896.jpeg,1,0.9886
58960.jpeg,1,0.9982
58961.jpeg,1,0.9995
58962.jpeg,1,0.9990
58963.jpeg,1,0.9946
58965.jpeg,1,0.9972
58966.jpeg,1,0.9608
58967.jpeg,1,0.9975
58968.jpeg,1,0.9990
58969.jpeg,1,0.9977
5897.jpeg,1,0.9999
58970.jpeg,1,0.9979
58971.jpeg,1,0.9997
58972.jpeg,1,0.9972
58973.jpeg,1,0.9975
58974.jpeg,1,0.9999
58975.jpeg,1,0.9997
58976.jpeg,1,0.9997
58977.jpeg,1,0.9980
58978.jpeg,1,0.9978
58979.jpeg,1,0.9996
58980.jpeg,1,0.9996
58981.jpeg,1,0.9998
58982.jpeg,1,0.9978
58983.jpeg,1,0.9979
58984.jpeg,1,0.9906
58985.jpeg,1,0.9944
58986.jpeg,1,0.9990
5899.jpeg,1,0.9987
58990.jpeg,1,0.9952
58991.jpeg,1,0.9724
58993.jpeg,1,0.9997
58995.jpeg,1,0.9997
58996.jpeg,1,0.9995
58997.jpeg,1,0.9992
58998.jpeg,0,0.0
59.jpeg,0,0.0
590.jpeg,1,0.9976
5900.jpeg,0,0.0
59001.jpeg,1,0.9950
59002.jpeg,1,0.9984
59003.jpeg,1,0.9997
59004.jpeg,1,0.9995
59005.jpeg,1,0.9999
59006.jpeg,1,0.9933
59008.jpeg,1,0.9988
5901.jpeg,1,0.9963
59010.jpeg,1,0.9961
59012.jpeg,1,0.9990
59015.jpeg,1,0.9997
59017.jpeg,1,0.9820
59018.jpeg,1,0.9980
59019.jpeg,1,0.9998
59020.jpeg,1,0.9984
59022.jpeg,0,0.0
59023.jpeg,0,0.0
59024.jpeg,1,0.9987
59028.jpeg,1,0.9991
59029.jpeg,1,0.9963
5903.jpeg,0,0.0
59030.jpeg,1,0.9855
59031.jpeg,1,0.9962
59032.jpeg,1,0.9975
59034.jpeg,1,0.9997
59036.jpeg,1,0.9996
59038.jpeg,1,0.9998
5904.jpeg,1,0.9993
59040.jpeg,1,0.9997
59041.jpeg,1,0.9989
59042.jpeg,1,0.9946
59043.jpeg,1,0.9844
59044.jpeg,1,0.9995
59045.jpeg,1,0.9309
59046.jpeg,1,0.9999
59047.jpeg,1,0.9634
59048.jpeg,1,0.9964
59049.jpeg,1,0.9997
5905.jpeg,1,0.9798
59050.jpeg,1,0.9997
59053.jpeg,1,0.9982
59054.jpeg,1,0.9994
59055.jpeg,1,0.9996
59056.jpeg,1,0.9987
59057.jpeg,1,0.9993
5906.jpeg,1,0.6935
59061.jpeg,1,0.9680
59063.jpeg,1,0.9839
59064.jpeg,1,0.9994
59065.jpeg,0,0.0
59067.jpeg,1,0.8798
59068.jpeg,1,0.9999
5907.jpeg,1,0.9814
59070.jpeg,1,0.9337
59072.jpeg,1,0.9991
59073.jpeg,1,0.9996
59075.jpeg,1,0.9980
59076.jpeg,1,0.9987
59077.jpeg,0,0.0
59078.jpeg,1,0.6611
59079.jpeg,0,0.0
5908.jpeg,1,0.9985
59080.jpeg,1,0.9986
59081.jpeg,1,0.9988
59082.jpeg,1,0.9880
59083.jpeg,1,0.9998
59084.jpeg,1,0.9974
59085.jpeg,0,0.0
59086.jpeg,1,0.9997
59087.jpeg,1,0.9997
59088.jpeg,1,0.8732
59089.jpeg,1,0.9226
5909.jpeg,1,0.9997
59090.jpeg,1,0.9999
59091.jpeg,1,0.9994
59092.jpeg,1,0.9984
59094.jpeg,1,0.9999
59095.jpeg,0,0.0
59096.jpeg,1,0.8907
59097.jpeg,1,0.9997
59099.jpeg,1,0.9981
5910.jpeg,0,0.0
59100.jpeg,1,0.9829
59101.jpeg,1,0.9983
59102.jpeg,1,0.9991
59103.jpeg,1,0.9999
59104.jpeg,1,0.9854
59105.jpeg,1,0.9980
59106.jpeg,1,0.9849
59107.jpeg,1,0.9966
59108.jpeg,1,0.9994
59109.jpeg,1,0.9965
5911.jpeg,1,0.9995
59110.jpeg,1,0.9971
59111.jpeg,1,0.9998
59113.jpeg,1,0.7593
59115.jpeg,1,0.9897
59116.jpeg,1,0.9974
59118.jpeg,1,0.9990
59119.jpeg,1,0.9997
5912.jpeg,1,0.9992
59120.jpeg,1,0.9944
59121.jpeg,0,0.0
59122.jpeg,1,0.9998
59123.jpeg,1,0.9974
59124.jpeg,1,0.9888
59126.jpeg,0,0.0
59127.jpeg,1,0.9984
59128.jpeg,1,0.9982
59129.jpeg,1,0.9882
5913.jpeg,0,0.0
59130.jpeg,1,0.9997
59131.jpeg,1,0.9938
59132.jpeg,1,0.8541
59134.jpeg,1,0.9991
59135.jpeg,1,0.9997
59136.jpeg,1,0.9980
59139.jpeg,1,0.9960
5914.jpeg,1,0.9926
59140.jpeg,1,0.9999
59141.jpeg,1,0.9986
59142.jpeg,1,0.9998
59143.jpeg,1,0.9934
59144.jpeg,1,0.9981
59145.jpeg,1,0.9982
59146.jpeg,1,0.9921
59149.jpeg,1,0.9428
5915.jpeg,1,0.9672
59150.jpeg,1,0.9996
59151.jpeg,1,0.9928
59153.jpeg,1,0.9999
59154.jpeg,1,0.9998
59155.jpeg,1,0.8414
59156.jpeg,1,0.9984
59157.jpeg,1,0.9967
59158.jpeg,1,0.9997
59159.jpeg,1,0.9959
5916.jpeg,1,0.9998
59160.jpeg,1,0.9977
59161.jpeg,1,0.9997
59162.jpeg,1,0.6502
59163.jpeg,1,0.9562
59165.jpeg,1,0.9923
59166.jpeg,1,0.8214
59168.jpeg,1,0.9957
59169.jpeg,1,0.9632
59171.jpeg,1,0.9092
59172.jpeg,1,0.9935
59173.jpeg,1,0.9996
59174.jpeg,1,0.9628
59175.jpeg,1,0.9899
59176.jpeg,0,0.0
59177.jpeg,0,0.0
59178.jpeg,1,0.9922
59179.jpeg,1,0.9976
5918.jpeg,1,0.9997
59180.jpeg,1,0.9995
59181.jpeg,1,0.9996
59182.jpeg,0,0.0
59183.jpeg,1,0.9985
59184.jpeg,1,0.9997
59185.jpeg,1,0.9096
59186.jpeg,1,0.9997
59187.jpeg,1,0.9994
59188.jpeg,0,0.0
5919.jpeg,1,0.5706
59190.jpeg,1,0.9974
59191.jpeg,1,0.9997
59193.jpeg,1,0.7404
59195.jpeg,1,0.9994
59196.jpeg,1,0.9999
59197.jpeg,1,0.9947
59198.jpeg,0,0.0
59199.jpeg,1,0.9908
592.jpeg,0,0.0
5920.jpeg,1,0.9988
59200.jpeg,1,0.9996
59201.jpeg,0,0.0
59202.jpeg,1,0.9997
59203.jpeg,1,0.9938
59204.jpeg,1,0.9994
59205.jpeg,1,0.9997
59206.jpeg,0,0.0
59207.jpeg,1,0.9994
59208.jpeg,1,0.9954
